App,review_date,review_description,rating,thumbsUpCount,developer_response,developer_response_date,appVersion,review_month,rating_band,half_year,ai_category,ai_reason
Swiggy,2022-09-20 14:44:45,"Even after a previous horrible experience with swiggy I did the mistake of ordering groceries from them. And swiggy continued to disappoint. Any and all grocery cannot be returned even if the order is not yet delivered and if you complain the customer care executive advices you to store it for future use or donate it to a needy person at your own expense. They will not accept it back nor return your money. Big basket, Amazon, Nature's Basket and many more provide much better customer experience.",1,0,"Hi, we are sorry about the below-par experience with your order. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",2022-09-20 14:52:01,3.73.0,2022-09,1star,2022-H2,Order Accuracy,"damaged grocery items, no return option"
Swiggy,2022-09-22 12:49:16,"used to be good a couple of months ago. Even subscribed to swiggy one. Since the last 15-20 days, most restaurants are out of service due no delivery partner available in the near location due to demand,. at 5pm and 6 pm. Even instamart doesn't work. This happens even for big chains like subway or Domino's. If these continue for a few more days, you lose another customer.",1,7,"Hey there, please drop an email at swiggysocial@swiggy.in with your order ID, it will help us get this checked and get back to you with an apt resolution.",2022-09-22 12:52:05,4.16.5,2022-09,1star,2022-H2,Delivery Time/Delay,restaurants unavailable due to partner shortage
Swiggy,2022-10-26 08:31:07,I'm really really disappointed with this expre of food and service with swiggy i order may time but i not received properly many times i lost my money becz this i never want log in this zommto Is better than this,1,0,"Hey there, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",2022-10-26 08:31:54,4.19.2,2022-10,1star,2022-H2,"Pricing, Charges & Refunds",repeated money loss from failed orders
Swiggy,2022-08-16 17:34:21,Unnecessary charges and taxes.. it'd still cost me less if I catch a taxi.. go buy food and come 👎,1,0,This shouldn't have happened. Kindly help us with the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email ID & we will have this checked.,2022-08-16 17:41:57,4.14.3,2022-08,1star,2022-H2,"Pricing, Charges & Refunds",unnecessary charges and taxes
Swiggy,2022-08-09 18:30:12,Not good service for swiggy one member,1,0,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed,2022-08-09 18:32:16,4.14.1,2022-08,1star,2022-H2,Other/Not Categorizable,vague complaint about membership tier
Swiggy,2022-09-24 14:05:40,This is worst food delivery app. I had paid for my food but after cancellation they don't give my refund back.,1,2,"We are sorry to let you down. Please write to us at swiggysocial@swiggy.in from your registered email address elaborating further on your ordeal, so we can expiate for the miss.",2022-09-24 14:12:00,4.17.0,2022-09,1star,2022-H2,"Pricing, Charges & Refunds",no refund after cancellation
Swiggy,2022-12-15 09:32:03,"Updating experience. I was told that I was a marked as defaulter for cancellation of an order placed more than 1 year ago , as a result I am denied COD service. Which is so stupid. I use swiggy regularly and must have spent over 1 lakh since then on the app. If Swiggy dont care about me i will move to BB insta and zomato now. Pathetic.",1,0,"Hi, we are sorry about the below-par experience with your order. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",2022-12-15 09:42:02,3.76.2,2022-12,1star,2022-H2,Payment/Transaction Issues,wrongly denied COD over old cancellation
Swiggy,2022-09-17 02:29:30,Fake people. Delivers fake and defective products. Dont buy anything from instamart.,1,0,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!",2022-09-17 02:31:55,,2022-09,1star,2022-H2,Order Accuracy,fake/defective instamart products
Swiggy,2022-11-06 17:09:37,"terrible delivery app, swear by zomato instead. im not a shareholder in zomato in any way but by experience I've learnt that swiggy and its delivery partners are terrible along with their service",1,0,"We are sorry to let you down. Please write to us at swiggysocial@swiggy.in from your registered email address elaborating further on your ordeal, so we can expiate for the miss.",2022-11-06 17:12:00,,2022-11,1star,2022-H2,Other/Not Categorizable,general negative comparison to competitor
Swiggy,2022-12-03 09:23:34,"Worst location tracker , Price rate are really high",1,0,"Hi there, we are sorry for any hassle you have faced while ordering with us. Please share the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email address and we would be happy to connect with you and resolve the matter.",2022-12-03 09:31:55,,2022-12,1star,2022-H2,App Technical Issues,location tracker inaccurate
Swiggy,2022-11-04 07:07:29,Everytime my order late.. you have mentioned to deliver order within 30 to 60 min. But you are not on time everytime. I know about some mishapping for order delaying. But everytime????,1,0,"We are sorry to let you down. Please write to us at swiggysocial@swiggy.in from your registered email address elaborating further on your ordeal, so we can expiate for the miss.",2022-11-04 07:11:58,4.20.1,2022-11,1star,2022-H2,Delivery Time/Delay,consistently exceeds promised delivery window
Swiggy,2022-12-04 11:03:31,I have very bad experience with swiggy. I have received my order two hours late and not get proper compensation for that.,1,1,"Hey there, we are sorry for the unpleasant experience you had. Please share more details about the incident by writing an email at swiggysocial@swiggy.in from your registered email ID. we'll take it up.",2022-12-04 11:11:59,4.21.2,2022-12,1star,2022-H2,Delivery Time/Delay,"2 hours late, no compensation"
Swiggy,2022-12-23 19:03:11,the customer support is very bad and rude,1,1,"We're apologetic about this experience you've faced while ordering with us. Please write to us at swiggysocial@swiggy.in from your registered email address detailing your experience, so we can look into the issue and resolve it for you.",2022-12-23 19:12:00,4.22.0,2022-12,1star,2022-H2,Customer Support Experience,support described as bad and rude
Swiggy,2022-11-04 07:08:27,Absolutely hate the customer service.,1,0,"Hi there, apologies for the hassle you had to face. We would like to get this checked. Kindly drop an email to us at swiggysocial@swiggy.in from your registered mailbox and allow us the chance to do so.",2022-11-04 07:11:58,,2022-11,1star,2022-H2,Customer Support Experience,hate for customer service
Swiggy,2022-10-19 08:25:40,I would give it a zero star if there was a option available for that pathetic service very bad experience and they dont have proper location access which is the worst part of having a food delivery app i am checking my location 10 times and then also the delivery partner does not reach my location and i have to pay the cancellation fees every now and then i am paying cancellation fees i think rather then collecting cancellation fees you should work on your location and your app,1,14,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed,2022-10-19 08:31:56,4.18.2,2022-10,1star,2022-H2,App Technical Issues,poor location access in app
Swiggy,2022-07-14 03:05:57,"I received the order from Adigas, which is completely spoilt and stinking, when I shared my concern The Customer support guy had sounded as if I made it up. Later he said he would Refund. After a while someone else picks up the chat and says, We can't refund. There are times I really enjoyed Swiggy, and it did help me a lot. But whenever I have a genuine concern, they write to me saying they'll need time to investigate. It's food, not a product to investigate",1,1,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",2022-07-14 03:11:53,4.12.4,2022-07,1star,2022-H2,Restaurant/Food Quality,"spoilt/stinking food, support doubted claim"
Swiggy,2022-09-04 13:28:56,"charger so much on delivery, before order shows no delivery charges,,at the time of delivery it automatically adds higher amount,, chautiya banao funda,, bloody chors",1,0,"Hey there, that should not have happened and we would like to get this checked right away. Kindly help us with your order ID over an email to swiggysocial@swiggy.in, it will help us take this up with our executives and work on corrective measures.",2022-09-04 13:31:54,4.15.0,2022-09,1star,2022-H2,"Pricing, Charges & Refunds",hidden delivery charges added at checkout
Swiggy,2022-08-27 13:41:53,Too much too much expensive,1,0,"Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",2022-08-27 13:51:58,3.62.0,2022-08,1star,2022-H2,"Pricing, Charges & Refunds",too expensive
Swiggy,2022-09-15 19:29:27,Bad service No value towards customers Scam and very bad responses from customer care as if swiggy itself does not exist! 🙏🏻,1,0,"Hi, we are sorry about the sub-par experience you had faced while ordering with us. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",2022-09-15 19:31:56,4.16.5,2022-09,1star,2022-H2,Customer Support Experience,"scam-like experience, bad support responses"
Swiggy,2023-03-01 17:52:58,Worst Service.... Never Use It..... It's better to go yourself and get what you want....,1,0,"We are sorry to let you down. Please write to us at swiggysocial@swiggy.in from your registered email address elaborating further on your ordeal, so we can expiate for the miss.",2023-03-01 18:02:01,4.27.1,2023-03,1star,2023-H1,Other/Not Categorizable,generic warning not to use
Swiggy,2023-05-22 12:15:41,"Wrost experience, I would request people that never use the swiggy app ever. They took my money and didn't even return it. This is useless,",1,0,"Hey there, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.
",2023-05-22 12:21:55,4.33.1,2023-05,1star,2023-H1,"Pricing, Charges & Refunds","money taken, not refunded"
Swiggy,2023-02-19 16:57:44,No response from customer support,1,0,"We are sorry to know that. Kindly share more about the issue by writing an email at swiggysocial@swiggy.in from your registered email ID, we'll take the necessary action on this.",2023-02-19 17:02:02,4.26.1,2023-02,1star,2023-H1,Customer Support Experience,no response from support
Swiggy,2023-06-29 09:56:57,Wrost app I never seen like this. They are cheating with us. They didn't deliver food on time and wrost help and support services. I placed a order which was cancelled by app. When I asked for refund they didn't get any refund to me,1,0,"Hi, we are sorry about the sub-par experience you had faced while ordering with us. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",2023-06-29 10:02:02,,2023-06,1star,2023-H1,"Pricing, Charges & Refunds","order cancelled by app, refund issue"
Swiggy,2023-05-14 16:43:31,Poor service by Swiggy. No on time food. No proper helpline support.,1,0,"Hi, we are sorry about the below-par experience with your order. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",2023-05-14 16:51:59,4.32.2,2023-05,1star,2023-H1,Delivery Time/Delay,"no on-time food, no helpline support"
Swiggy,2023-02-13 10:46:58,horrible customer service. Why do they call a number and cancel. why can't the delivery folks just walk to the door and ring the bell?,1,0,"Hey there, we apologize for the inconvenience caused. We request you to kindly let us know more about the issue by writing to us at swiggysocial@swiggy.in from your registered email address, so we can look into it and have it fixed at the earliest.",2023-02-13 10:52:02,4.23.2,2023-02,1star,2023-H1,Customer Support Experience,cancels via call instead of attempting delivery
Swiggy,2023-03-08 04:45:26,This is very bad app,1,0,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",2023-03-08 04:52:02,4.27.1,2023-03,1star,2023-H1,Other/Not Categorizable,generic negative statement
Swiggy,2023-06-12 11:13:33,Very bad service,1,0,"Hey there, we are sorry for the unpleasant experience you had. Please share more details about the incident by writing an email at swiggysocial@swiggy.in from your registered email ID. we'll take it up.",2023-06-12 11:22:02,4.34.0,2023-06,1star,2023-H1,Other/Not Categorizable,generic negative statement
Swiggy,2023-03-02 08:02:23,Not good writer service,1,0,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",2023-03-02 08:12:00,4.27.1,2023-03,1star,2023-H1,Other/Not Categorizable,unclear/garbled complaint
Swiggy,2023-05-11 09:34:12,Simply doing collection of mony no food nothing the delivery boy call and said you choose wrong adress so your cancellation charges will be 100 %🤣🤣good service Do not order in swiggy🙏🙏,1,0,"Hey there, that doesn't sound right. We would like to have this investigated. Please share the relevant order ID to swiggysocial@swiggy.in and we will assist you further in this regard.",2023-05-11 09:42:01,4.30.2,2023-05,1star,2023-H1,"Pricing, Charges & Refunds",100% cancellation charge over address dispute
Swiggy,2023-03-25 08:33:37,I set my location right outside the outlet and the app showed ₹40 delivery charges for 0km! There is manipulation in prices as well. E.g. if no coupons are available then prices will be normal but if any discount coupons are available then normal prices will be doubled and effective price after applying coupon will be same as previous price (without coupon).,1,5,"We're apologetic about this experience you've faced while ordering with us. Please write to us at swiggysocial@swiggy.in from your registered email address detailing your experience, so we can look into the issue and resolve it for you.",2023-03-25 08:41:57,4.29.0,2023-03,1star,2023-H1,"Pricing, Charges & Refunds",delivery fee charged despite zero distance
Swiggy,2023-05-26 19:56:44,out of stock,1,0,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",2023-05-26 20:01:52,4.33.1,2023-05,1star,2023-H1,Other/Not Categorizable,stock availability comment
Swiggy,2023-04-11 15:24:17,Worst service ever got from any delivery service,1,0,"We are sorry to let you down. Please write to us at swiggysocial@swiggy.in from your registered email address elaborating further on your ordeal, so we can expiate for the miss.",2023-04-11 15:31:59,,2023-04,1star,2023-H1,Other/Not Categorizable,generic negative statement
Swiggy,2023-05-15 15:52:06,"Kindly delete this app. Dont use this, they are simply making money. Waste of morning ney and time. Worst app. The restaurants are fooling customers. Not delivering quality food and also ordered products will be missed when delivered. Not a single time. Multiple times same happened. Not taking any action on restaurants. Don't go for this app. Waste of money. Not responding properly to customers.",1,6,"Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",2023-05-15 16:01:56,4.32.2,2023-05,1star,2023-H1,Restaurant/Food Quality,"poor food quality, restaurants misleading"
Swiggy,2023-06-24 16:17:58,why do you want to ask me for the review the moment I have installed the app ?,1,0,"Hi, please let us know how we can make our service better by writing to us at swiggysocial@swiggy.in from your registered email address.",2023-06-24 16:22:01,4.34.0,2023-06,1star,2023-H1,UX/Navigation/Usability,review prompt appears too early
Swiggy,2023-03-08 09:27:31,Today I had to order food for some guests but it is showing all outlets currently unavailable.,1,0,"Hey, we're sorry for the inconvenience caused. Kindly drop us an email at swiggysocial@swiggy.in from your registered email address regarding the same, and we'll work on fixing the issue asap.",2023-03-08 09:32:05,4.27.1,2023-03,1star,2023-H1,App Technical Issues,all outlets shown unavailable incorrectly
Swiggy,2023-02-16 09:36:34,You have so awfully disgusting app. You have been cancelling my orders from past 6 months after placing the order.,1,0,That doesn't seem right. Kindly help us with more details of this concern by writing to us at swiggysocial@swiggy.in from your registered email ID and we'll get this checked right away for you.,2023-02-16 09:42:03,4.26.1,2023-02,1star,2023-H1,Delivery Time/Delay,repeated order cancellations over months
Swiggy,2023-06-11 11:47:15,Grocery option not available this app,1,0,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",2023-06-11 11:51:59,4.34.0,2023-06,1star,2023-H1,Other/Not Categorizable,feature availability request
Swiggy,2023-01-20 17:42:25,such an ridiculous application i am going to escalate this to social media as its not delivered Food on time,1,1,"Hey there, we are sorry for the unpleasant experience you had. Please share more details about the incident by writing an email at swiggysocial@swiggy.in from your registered email ID. we'll take it up.",2023-01-20 17:51:59,4.22.0,2023-01,1star,2023-H1,Delivery Time/Delay,"food not delivered on time, threatens escalation"
Swiggy,2023-04-18 16:21:07,Swiggy instamart service availability is removed in my location just like that so what's this app is doing in my phone. Uninstalling.....,1,0,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",2023-04-18 16:21:56,4.30.2,2023-04,1star,2023-H1,Other/Not Categorizable,"service removed from area, uninstalling"
Swiggy,2023-03-17 17:41:33,"It's the worst ever service given by swiggy. I ordered some food for my 3 yr old daughter from swiggy at 10.05 PM with a waiting time of 30 min. After almost 1 hour also, my order was not delivered. I called the restaurant, Nandhana restaurant in bangalore, nobody is picking the call. Then I called the delivery partner named senthil, he said the restaurant is not giving me the order as it is already picked by some other person. Now it is almost more than one and half hour and the food is not yet",1,0,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",2023-03-17 17:42:02,4.28.2,2023-03,1star,2023-H1,Delivery Time/Delay,order for child delayed over an hour
Swiggy,2023-04-28 19:23:11,Poor service no point of order from this just for name sake. Can't properly maintain Delivery boys for food 😕😕,1,0,"Hey there, we apologize for the inconvenience caused. We request you to kindly let us know more about the issue by writing to us at swiggysocial@swiggy.in from your registered email address, so we can look into it and have it fixed at the earliest.",2023-04-28 19:31:54,4.31.1,2023-04,1star,2023-H1,Delivery Time/Delay,"cannot maintain delivery staff, poor service"
Swiggy,2023-02-04 16:46:25,Payment deducted but order was not placed. i tried to contact customer care but no one was replying to my messages. Swiggy was one of the best options but now they just lost one customer!! Don't do fraud like this please. Atleast talk to your customers!!,1,0,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!",2023-02-04 16:51:54,,2023-02,1star,2023-H1,Payment/Transaction Issues,"payment deducted, order not placed"
Swiggy,2023-04-19 04:11:41,The delivery guy told me are you Chinese and I speak up with Hindi that I'm also an Indian as if he doesn't see white yellow back ect person who is Indian citizen. I'm not support that the swigy have such delivery customer service.,1,0,This shouldn't have happened. Kindly help us with the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email ID & we will have this checked.,2023-04-19 04:12:01,4.30.2,2023-04,1star,2023-H1,Customer Support Experience,delivery partner made discriminatory remark
Swiggy,2023-03-08 14:46:46,Very bad controversy is big I hate this app 8 never install this app Very bad,1,0,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!",2023-03-08 14:51:58,,2023-03,1star,2023-H1,Other/Not Categorizable,vague negative statement
Swiggy,2023-04-29 02:29:37,Very cheap and fool app . All are theif,1,0,This shouldn't have happened. Kindly help us with the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email ID & we will have this checked.,2023-04-29 02:31:56,,2023-04,1star,2023-H1,Other/Not Categorizable,generic accusation of dishonesty
Swiggy,2023-02-15 16:40:03,I am not able to login to this app it says already logged for last 6 months. Tried to find a customer contact but none are working. Really frustrated,1,0,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!",2023-02-15 16:42:01,4.26.1,2023-02,1star,2023-H1,App Technical Issues,"login error, no working support contact"
Swiggy,2023-04-11 05:50:30,Not getting any offers.,1,0,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",2023-04-11 05:51:56,4.29.1,2023-04,1star,2023-H1,"Pricing, Charges & Refunds",no offers being received
Swiggy,2023-02-16 16:59:29,I ordered multiple times but half of the times I received cold food due to clubbing of orders in same delivery cycle.,1,0,"Hi there, we are sorry for any hassle you have faced while ordering with us. Please share the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email address and we would be happy to connect with you and resolve the matter.",2023-02-16 17:01:55,4.25.2,2023-02,1star,2023-H1,Restaurant/Food Quality,cold food from order clubbing
Swiggy,2023-04-09 09:52:29,Worst app and when I ordered groceries from this app..then received damaged or expired items,1,0,That doesn't seem right. Kindly help us with more details of this concern by writing to us at swiggysocial@swiggy.in from your registered email ID and we'll get this checked right away for you.,2023-04-09 10:01:54,4.29.1,2023-04,1star,2023-H1,Order Accuracy,damaged or expired grocery items
Swiggy,2023-04-04 17:12:34,Everyone is cheater no nobody helping us if we are facing problem then they are saying wait for 5 minutes wait for 10 minutes and then seeing contact with 24 hours mail no one is solving problem everybody is looting money that's it don't use this app i loss my money lots of time not only one time,1,0,"Hey there, we would like to understand more about this issue. Please share the order ID via email to swiggysocial@swiggy.in for a quick check and we will get back to you at the earliest.",2023-04-04 17:21:59,4.29.1,2023-04,1star,2023-H1,Customer Support Experience,no one resolves issues promptly
Swiggy,2023-03-07 08:57:43,Unnecessary unwanted ads . Can survive and buy foods by visiting or cooking from nearby food stall or at home respectively .,1,0,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed,2023-03-07 09:02:05,,2023-03,1star,2023-H1,UX/Navigation/Usability,unwanted ads in app
Swiggy,2023-04-07 02:48:24,"Irresponsible support team and no proper updates of order....its waste of our time by using this app. Better go for other online delivery apps, if required.",1,0,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed.,2023-04-07 02:51:54,,2023-04,1star,2023-H1,Customer Support Experience,"irresponsible support, no order updates"
Swiggy,2023-02-23 06:55:53,"Big scammer...Swiggy looks like..Why should I delete my order..if ur delivery partner delay to deliver our food,,,, then we are not cancelled the order or we not do something else with the order like you scammers..But u bludy people are cancelled my order just for few minutes delay....Is this ur business....To take money from needy people(food) without any other option... If u guys are delay to deliver the food... So we have to wait... Because we are already paid to u.. But u can't for us..great",1,0,"Hey there, we would like to get this checked to see what went wrong. Kindly help us with your registered details at swiggysocial@swiggy.in and we will do what it takes to turn this around!",2023-02-23 07:01:56,,2023-02,1star,2023-H1,Delivery Time/Delay,delivery partner delay causing order issue
Swiggy,2023-06-13 07:50:27,They doing really fraud with customers. Sending 1-2 days old food with higher rate and not same as shown in Swiggy app totally different. Guy's don't use such a app if you're ordering online food then search some better app.,1,0,"Hey there, we would like to understand the miss in delivering the order within the promised timeline. Please share your order ID by writing to us at swiggysocial@swiggy.in from your registered email ID to have this checked further.",2023-06-13 07:52:01,4.34.0,2023-06,1star,2023-H1,Restaurant/Food Quality,"old food sent, mismatched from app listing"
Swiggy,2023-05-09 16:18:08,Not happy with the service,1,0,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",2023-05-09 16:21:59,4.31.1,2023-05,1star,2023-H1,Other/Not Categorizable,generic dissatisfaction
Swiggy,2023-04-17 10:35:02,"Useless money minting app. You order something else, you get something else and that too spilled. You are charged for packaging but all you get is spilled food and a piece of paper bag in the name of packaging. You try to reach out to customer care, they just cut your conversation. You Email them with proofs and videos, they do not reply. It's a useless app trying to cheat customers and makes you embarassed in front of your guests when you are waiting for food.",1,0,"Hey, we're sorry for the inconvenience caused. Kindly drop us an email at swiggysocial@swiggy.in from your registered email address regarding the same, and we'll work on fixing the issue asap.",2023-04-17 10:42:05,,2023-04,1star,2023-H1,Order Accuracy,"wrong item, spilled, charged for packaging"
Swiggy,2023-05-20 12:36:18,U can't belive this app if your order come wrong they r not refund you 😡,1,1,"Hi there, we are sorry for any hassle you have faced while ordering with us. Please share the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email address and we would be happy to connect with you and resolve the matter.",2023-05-20 12:42:04,4.30.2,2023-05,1star,2023-H1,"Pricing, Charges & Refunds",no refund for wrong order
Swiggy,2023-06-23 13:44:44,Don't order by using Swiggy. They were unable to deliver food saying delivery boy bike is broken down and suddenly after 2 hours they re-ordered my food without my knowledge while I have ordered same food from somewhere esle they cancelled it and charged me full amount of cancellation charges. Phathic experience. If such issues will continue swiggy will disappear from Market no customer no business.,1,0,"We're apologetic about this experience you've faced while ordering with us. Please write to us at swiggysocial@swiggy.in from your registered email address detailing your experience, so we can look into the issue and resolve it for you.",2023-06-23 13:51:55,4.30.0,2023-06,1star,2023-H1,Delivery Time/Delay,"delivery failed, order reprocessed without consent"
Swiggy,2023-02-24 13:34:02,Mera act deactivated kar diya bina information very bad service,1,0,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",2023-02-24 13:41:53,4.26.1,2023-02,1star,2023-H1,App Technical Issues,account deactivated without notice
Swiggy,2023-03-08 12:24:03,It is the worst app I hv downloaded for me it's a waste of time and money 💰 I can walk to get food inspite of ordering from swigy Jai shree ram ❤️,1,0,"Hey there, that doesn't sound right. We would like to have this investigated. Please share the relevant order ID to swiggysocial@swiggy.in and we will assist you further in this regard.",2023-03-08 12:32:07,,2023-03,1star,2023-H1,Other/Not Categorizable,generic waste of time/money statement
Swiggy,2023-05-11 14:02:21,Really bad experience bal er app,1,0,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed,2023-05-11 14:11:54,,2023-05,1star,2023-H1,Other/Not Categorizable,vague negative statement
Swiggy,2023-05-20 20:02:22,Swiggy delivered my order in 4.5 hours it's my 4 time and it was showing me 30 minutes 😂😂 even I am swiggy's subscriber but this happened... Well-done swiggy your service is actually good .. Thankeeuh so much,1,1,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",2023-05-20 20:11:59,4.32.2,2023-05,1star,2023-H1,Delivery Time/Delay,4.5 hours vs 30 min estimate
Swiggy,2023-01-18 21:02:56,Unable to login to the app. Getting error message.,1,0,"Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",2023-01-18 21:12:03,4.24.2,2023-01,1star,2023-H1,App Technical Issues,login error message
Swiggy,2023-07-16 10:29:22,Bad experience with the application Did able to login in my current phone Telling again and again that too many attempt are made Please login via number u have loging previously If I have more than 2 numbers than u can't use the ur appreciation What the reason behind this I am unable to log in,1,0,That doesn't seem right. Kindly help us with more details of this concern by writing to us at swiggysocial@swiggy.in from your registered email ID and we'll get this checked right away for you.,2023-07-16 10:32:22,4.10.2,2023-07,1star,2023-H2,App Technical Issues,"login blocked, too many attempts error"
Swiggy,2023-07-16 10:28:45,Customer support team to much slow,1,0,"Hi, we are sorry about the below-par experience with your order. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",2023-07-16 10:32:20,4.36.3,2023-07,1star,2023-H2,Customer Support Experience,support response too slow
Swiggy,2023-07-01 06:31:38,"Worst customer service. They don't care about customers at all. They won't talk and close the complaint on their own. FYI it's no use complaining to swiggy about missing items. Taking up with them repeatedly won't help. THEY CONFIRM IT FROM THE RESTAURANT WHO DO THIS IN THE FIRST PLACE. Hey swiggy, either come up with a transparent process or close shop (you middleman/broker).",1,5,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!",2023-07-01 06:31:56,4.35.3,2023-07,1star,2023-H2,Customer Support Experience,"closes complaints unilaterally, missing items"
Swiggy,2023-07-04 17:11:19,Worst app for online cravings ever,1,0,"We're apologetic about this experience you've faced while ordering with us. Please write to us at swiggysocial@swiggy.in from your registered email address detailing your experience, so we can look into the issue and resolve it for you.",2023-07-04 17:12:20,,2023-07,1star,2023-H2,Other/Not Categorizable,generic negative statement
Swiggy,2023-07-03 16:28:48,Pathetic customer service. They marked the items delivered without delivering it and I approached customer care they simply kept me on chat for 20 min with only one time response of sorry for the inconvenience.,1,0,"We're apologetic about this experience you've faced while ordering with us. Please write to us at swiggysocial@swiggy.in from your registered email address detailing your experience, so we can look into the issue and resolve it for you.",2023-07-03 16:32:22,4.31.1,2023-07,1star,2023-H2,Customer Support Experience,"falsely marked delivered, unhelpful chat"
Swiggy,2023-07-16 07:36:40,Your app just doesn't work. Payment is getting withheld and again and again asking to pay through UPI. And it never opens at one time. Multiple times it just open and shut down automatically.,1,0,"Hey there, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.
",2023-07-16 07:42:21,4.36.3,2023-07,1star,2023-H2,App Technical Issues,"payment withheld, app crashes repeatedly"
Swiggy,2023-07-06 11:54:05,Very poor app they do not have any hold on thire delivery partners.,1,0,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",2023-07-06 12:02:21,,2023-07,1star,2023-H2,Delivery Time/Delay,no control over delivery partners
Swiggy,2023-07-22 17:35:37,"Worst online delivery app, they ruined my money, they don't provide the correct orders what I placed, they don't even value the money. Never use it never ever.",1,0,"Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",2023-07-22 17:42:22,4.36.3,2023-07,1star,2023-H2,Order Accuracy,incorrect orders delivered repeatedly
Swiggy,2023-07-15 08:41:32,"Pathetic service, customer service didn't provide any resolution",1,0,"Hi there, we're sorry for the unpleasant experience. Please share your concerns via email at swiggysocial@swiggy.in & we'll surely work towards improving the services.",2023-07-15 08:42:24,4.35.4,2023-07,1star,2023-H2,Customer Support Experience,no resolution provided
